# hostname,interval,timestamp,tps,rtps,wtps,dtps,bread/s,bwrtn/s,bdscd/s
plotter1,60,2021-12-31 19:02:49,4755.75,4436.28,318.87,0.60,1055500.08,689921.33,729153.73
plotter1,60,2021-12-31 19:03:49,2895.67,1722.33,1173.23,0.10,59319.85,31020.53,9.33
plotter1,60,2021-12-31 19:04:49,2801.50,1235.63,1565.87,0.00,43673.87,40568.00,0.00
plotter1,60,2021-12-31 19:05:49,2473.28,608.08,1865.20,0.00,26048.40,47046.80,0.00
plotter1,60,2021-12-31 19:06:49,1350.28,374.33,975.95,0.00,19714.53,22156.80,0.00
plotter1,60,2021-12-31 19:07:49,1825.52,367.32,1458.20,0.00,20613.47,31472.27,0.00
plotter1,60,2021-12-31 19:08:49,1939.68,249.15,1690.53,0.00,20383.07,34675.20,0.00
plotter1,60,2021-12-31 19:09:49,1895.95,196.67,1699.28,0.00,18253.07,33540.40,0.00
plotter1,60,2021-12-31 19:10:49,2299.82,308.20,1991.62,0.00,21304.40,39749.07,0.00
plotter1,60,2021-12-31 19:11:49,1666.60,169.42,1497.18,0.00,16721.70,27910.53,0.00
plotter1,60,2021-12-31 19:12:49,1661.90,184.88,1477.02,0.00,18054.52,27011.87,0.00
plotter1,60,2021-12-31 19:13:49,1352.98,207.55,1145.43,0.00,19050.80,21554.00,0.00
plotter1,60,2021-12-31 19:14:49,1436.20,185.85,1250.35,0.00,17748.80,23407.87,0.00
plotter1,60,2021-12-31 19:15:49,1472.75,196.42,1276.33,0.00,18885.45,23321.87,0.00
plotter1,60,2021-12-31 19:16:49,1894.65,401.20,1493.45,0.00,19960.13,26436.67,0.00
plotter1,60,2021-12-31 19:17:49,1562.77,306.03,1256.73,0.00,19774.93,22081.20,0.00
plotter1,60,2021-12-31 19:18:49,1651.37,165.97,1485.40,0.00,16672.27,25132.13,0.00
plotter1,60,2021-12-31 19:19:49,1663.98,229.65,1434.33,0.00,21863.47,24351.47,0.00
plotter1,60,2021-12-31 19:20:49,1562.27,194.62,1367.65,0.00,16544.93,23504.27,0.00
plotter1,60,2021-12-31 19:21:49,1568.77,202.72,1366.05,0.00,19200.67,23086.13,0.00
plotter1,60,2021-12-31 19:22:49,1546.90,181.32,1365.58,0.00,17218.95,23085.20,0.00
plotter1,60,2021-12-31 19:23:49,1569.47,222.55,1346.92,0.00,16948.80,22708.40,0.00
plotter1,60,2021-12-31 19:24:49,1592.23,206.85,1385.38,0.00,19720.40,23343.07,0.00
plotter1,60,2021-12-31 19:25:49,1636.30,179.78,1456.52,0.00,16363.60,24626.40,0.00
plotter1,60,2021-12-31 19:26:49,1574.75,200.57,1374.18,0.00,19726.13,22950.67,0.00
plotter1,60,2021-12-31 19:27:49,1526.85,188.27,1338.58,0.00,18480.40,22316.27,0.00
plotter1,60,2021-12-31 19:28:49,1649.00,197.52,1451.48,0.00,19289.33,24046.80,0.00
plotter1,60,2021-12-31 19:29:49,1543.23,215.92,1327.32,0.00,18175.33,22192.27,0.00
plotter1,60,2021-12-31 19:30:49,1628.32,196.07,1432.25,0.00,17188.00,24097.47,0.00
plotter1,60,2021-12-31 19:31:49,1496.12,223.32,1272.80,0.00,19746.67,21138.13,0.00
plotter1,60,2021-12-31 19:32:49,1615.58,206.10,1409.48,0.00,18411.13,23509.87,0.00
plotter1,60,2021-12-31 19:33:49,1648.40,209.10,1439.30,0.00,20232.13,23916.13,0.00
plotter1,60,2021-12-31 19:34:49,1669.77,207.15,1462.62,0.00,20453.47,24408.93,0.00
plotter1,60,2021-12-31 19:35:49,1593.30,193.50,1399.80,0.00,17400.53,23662.80,0.00
plotter1,60,2021-12-31 19:36:49,1564.67,178.90,1385.77,0.00,16994.80,23187.73,0.00
plotter1,60,2021-12-31 19:37:49,1584.98,189.18,1395.80,0.00,17831.20,23459.33,0.00
plotter1,60,2021-12-31 19:38:49,1523.25,313.38,1209.87,0.00,17740.27,20272.53,0.00
plotter1,60,2021-12-31 19:39:49,1667.97,541.73,1126.23,0.00,22790.13,18839.07,0.00
plotter1,60,2021-12-31 19:40:49,1521.70,401.40,1120.30,0.00,20651.20,19494.27,0.00
plotter1,60,2021-12-31 19:41:49,1565.32,295.07,1270.20,0.05,19769.47,21714.93,4.40
