# hostname,interval,timestamp,CPU,%user,%nice,%system,%iowait,%steal,%idle
plotter1,60,2021-12-31 04:27:21,-1,1.84,0.00,1.54,9.56,0.00,87.06
plotter1,60,2021-12-31 04:28:21,-1,8.35,0.00,0.37,8.75,0.00,82.53
plotter1,60,2021-12-31 04:29:21,-1,14.44,0.00,0.43,7.30,0.00,77.83
plotter1,60,2021-12-31 04:30:21,-1,15.15,0.00,0.48,11.25,0.00,73.13
plotter1,60,2021-12-31 04:31:21,-1,12.25,0.00,0.41,8.27,0.00,79.07
plotter1,60,2021-12-31 04:32:21,-1,9.15,0.00,0.45,7.93,0.00,82.47
plotter1,60,2021-12-31 04:33:21,-1,9.08,0.00,0.40,7.76,0.00,82.76
plotter1,60,2021-12-31 04:34:21,-1,9.09,0.00,0.41,8.93,0.00,81.57
plotter1,60,2021-12-31 04:35:21,-1,12.27,0.00,0.43,8.27,0.00,79.04
plotter1,60,2021-12-31 04:36:21,-1,8.61,0.00,0.38,8.18,0.00,82.84
plotter1,60,2021-12-31 04:37:21,-1,9.70,0.00,0.40,8.70,0.00,81.20
plotter1,60,2021-12-31 04:38:21,-1,8.73,0.00,0.37,7.69,0.00,83.21
plotter1,60,2021-12-31 04:39:21,-1,9.57,0.00,0.37,7.23,0.00,82.83
plotter1,60,2021-12-31 04:40:21,-1,9.40,0.00,0.40,8.03,0.00,82.17
plotter1,60,2021-12-31 04:41:21,-1,10.45,0.00,0.36,7.58,0.00,81.62
plotter1,60,2021-12-31 04:42:21,-1,13.77,0.00,0.37,8.89,0.00,76.97
plotter1,60,2021-12-31 04:43:21,-1,9.11,0.00,0.37,8.03,0.00,82.48
plotter1,60,2021-12-31 04:44:21,-1,9.42,0.00,0.38,8.15,0.00,82.06
plotter1,60,2021-12-31 04:45:21,-1,9.29,0.00,0.40,8.81,0.00,81.49
plotter1,60,2021-12-31 04:46:21,-1,8.96,0.00,0.37,8.68,0.00,81.99
plotter1,60,2021-12-31 04:47:21,-1,9.09,0.00,0.39,8.59,0.00,81.93
plotter1,60,2021-12-31 04:48:21,-1,8.82,0.00,0.36,7.46,0.00,83.36
plotter1,60,2021-12-31 04:49:21,-1,9.02,0.00,0.36,6.98,0.00,83.65
plotter1,60,2021-12-31 04:50:21,-1,8.72,0.00,0.41,8.61,0.00,82.26
plotter1,60,2021-12-31 04:51:21,-1,9.03,0.00,0.36,7.63,0.00,82.98
plotter1,60,2021-12-31 04:52:21,-1,9.06,0.00,0.39,8.67,0.00,81.88
plotter1,60,2021-12-31 04:53:21,-1,8.97,0.00,0.37,7.89,0.00,82.78
plotter1,60,2021-12-31 04:54:21,-1,8.77,0.00,0.43,7.78,0.00,83.02
plotter1,60,2021-12-31 04:55:21,-1,9.21,0.00,0.45,7.81,0.00,82.52
plotter1,60,2021-12-31 04:56:21,-1,8.78,0.00,0.55,7.54,0.00,83.13
plotter1,60,2021-12-31 04:57:21,-1,9.08,0.00,0.36,7.34,0.00,83.22
plotter1,60,2021-12-31 04:58:21,-1,9.28,0.00,0.37,8.52,0.00,81.82
plotter1,60,2021-12-31 04:59:21,-1,8.50,0.00,0.36,7.55,0.00,83.59
plotter1,60,2021-12-31 05:00:21,-1,9.76,0.00,0.40,7.15,0.00,82.69
plotter1,60,2021-12-31 05:01:21,-1,8.90,0.00,0.34,6.76,0.00,84.00
plotter1,60,2021-12-31 05:02:21,-1,9.33,0.00,0.36,6.76,0.00,83.56
plotter1,60,2021-12-31 05:03:21,-1,9.02,0.00,0.35,7.18,0.00,83.45
plotter1,60,2021-12-31 05:04:21,-1,8.77,0.00,0.37,8.81,0.00,82.06
plotter1,60,2021-12-31 05:05:21,-1,8.80,0.00,0.38,8.20,0.00,82.62
plotter1,60,2021-12-31 05:06:21,-1,13.18,0.00,0.34,9.15,0.00,77.32
plotter1,60,2021-12-31 05:07:21,-1,15.89,0.00,0.34,6.81,0.00,76.97
