# hostname,interval,timestamp,CPU,%user,%nice,%system,%iowait,%steal,%idle
plotter1,60,2022-01-02 06:39:54,-1,4.72,0.00,1.11,7.40,0.00,86.76
plotter1,60,2022-01-02 06:40:54,-1,10.95,0.00,0.41,10.21,0.00,78.44
plotter1,60,2022-01-02 06:41:54,-1,15.99,0.00,0.39,7.66,0.00,75.96
plotter1,60,2022-01-02 06:42:54,-1,15.79,0.00,0.41,8.76,0.00,75.04
plotter1,60,2022-01-02 06:43:54,-1,8.65,0.00,0.38,7.52,0.00,83.45
plotter1,60,2022-01-02 06:44:54,-1,9.51,0.00,0.42,7.58,0.00,82.48
plotter1,60,2022-01-02 06:45:54,-1,9.56,0.00,0.44,8.07,0.00,81.93
plotter1,60,2022-01-02 06:46:54,-1,11.64,0.00,0.39,8.42,0.00,79.55
plotter1,60,2022-01-02 06:47:54,-1,9.79,0.00,0.43,9.17,0.00,80.61
plotter1,60,2022-01-02 06:48:54,-1,9.18,0.00,0.37,9.47,0.00,80.98
plotter1,60,2022-01-02 06:49:54,-1,9.23,0.00,0.34,7.52,0.00,82.90
plotter1,60,2022-01-02 06:50:54,-1,10.01,0.00,0.35,8.38,0.00,81.26
plotter1,60,2022-01-02 06:51:54,-1,9.70,0.00,0.38,9.69,0.00,80.23
plotter1,60,2022-01-02 06:52:54,-1,11.58,0.00,0.37,9.74,0.00,78.31
plotter1,60,2022-01-02 06:53:54,-1,12.70,0.00,0.33,7.12,0.00,79.86
plotter1,60,2022-01-02 06:54:54,-1,9.48,0.00,0.36,7.94,0.00,82.22
plotter1,60,2022-01-02 06:55:54,-1,9.31,0.00,0.40,7.88,0.00,82.40
plotter1,60,2022-01-02 06:56:54,-1,9.75,0.00,0.60,6.61,0.00,83.05
plotter1,60,2022-01-02 06:57:54,-1,9.56,0.00,0.36,9.41,0.00,80.67
plotter1,60,2022-01-02 06:58:54,-1,8.95,0.00,0.35,9.12,0.00,81.58
plotter1,60,2022-01-02 06:59:54,-1,9.03,0.00,0.32,6.25,0.00,84.40
plotter1,60,2022-01-02 07:00:54,-1,9.44,0.00,0.34,8.60,0.00,81.62
plotter1,60,2022-01-02 07:01:54,-1,9.23,0.00,0.34,7.42,0.00,83.01
plotter1,60,2022-01-02 07:02:54,-1,9.54,0.00,0.34,6.66,0.00,83.47
plotter1,60,2022-01-02 07:03:54,-1,9.13,0.00,0.34,7.00,0.00,83.53
plotter1,60,2022-01-02 07:04:54,-1,8.96,0.00,0.31,6.36,0.00,84.37
plotter1,60,2022-01-02 07:05:54,-1,9.22,0.00,0.36,9.37,0.00,81.05
plotter1,60,2022-01-02 07:06:54,-1,9.33,0.00,0.28,8.66,0.00,81.73
plotter1,60,2022-01-02 07:07:54,-1,9.30,0.00,0.31,6.98,0.00,83.42
plotter1,60,2022-01-02 07:08:54,-1,9.38,0.00,0.32,7.21,0.00,83.09
plotter1,60,2022-01-02 07:09:54,-1,9.21,0.00,0.28,6.42,0.00,84.09
plotter1,60,2022-01-02 07:10:54,-1,9.69,0.00,0.34,8.17,0.00,81.80
plotter1,60,2022-01-02 07:11:54,-1,9.47,0.00,0.30,7.79,0.00,82.44
plotter1,60,2022-01-02 07:12:54,-1,9.62,0.00,0.33,8.26,0.00,81.79
plotter1,60,2022-01-02 07:13:54,-1,9.57,0.00,0.31,7.13,0.00,82.99
plotter1,60,2022-01-02 07:14:54,-1,8.37,0.00,0.44,6.88,0.00,84.31
plotter1,60,2022-01-02 07:15:54,-1,12.64,0.00,0.52,8.88,0.00,77.96
plotter1,60,2022-01-02 07:16:54,-1,14.48,0.00,0.37,8.43,0.00,76.72
